event_id,sensor_id,time
55000,35016,19.97179
55000,35016,45.89983
55000,35016,58.847965
55000,35016,69.46476
55000,35016,194.58983
55000,35016,248.74109
55000,35017,2.5458417
55000,35017,4.3507185
55000,35017,5.101819
55000,35017,6.2735963
55000,35017,10.252825
55000,35017,10.8343525
55000,35017,11.1179695
55000,35017,12.810226
55000,35017,16.002008
55000,35017,18.41227
55000,35017,21.674036
55000,35017,22.345963
55000,35017,22.985596
55000,35017,24.785288
55000,35017,26.191826
55000,35017,29.709677
55000,35017,29.88689
55000,35017,29.89593
55000,35017,30.61561
55000,35017,32.690975
55000,35017,40.418823
55000,35017,43.24216
55000,35017,46.761967
55000,35017,47.158398
55000,35017,51.36649
55000,35017,62.410183
55000,35017,69.21791
55000,35017,74.18927
55000,35017,97.14552
55000,35017,99.050125
55000,35017,105.33145
55000,35017,107.01778
55000,35017,110.121315
55000,35017,121.55039
55000,35017,161.52832
55000,35018,2.1096416
55000,35018,3.106215
55000,35018,3.4101598
55000,35018,3.6305711
55000,35018,4.422519
55000,35018,5.411113
55000,35018,5.469821
55000,35018,5.5636654
55000,35018,5.5951195
55000,35018,6.067221
55000,35018,6.7909675
55000,35018,9.284305
55000,35018,9.920006
55000,35018,10.401335
55000,35018,10.738458
55000,35018,14.930028
55000,35018,16.310762
55000,35018,16.51531
55000,35018,17.567194
55000,35018,18.096842
55000,35018,19.931078
55000,35018,21.470457
55000,35018,21.502014
55000,35018,25.145357
55000,35018,26.298895
55000,35018,28.453487
55000,35018,34.02863
55000,35018,36.755165
55000,35018,41.305138
55000,35018,43.38597
55000,35018,43.513256
55000,35018,44.75912
55000,35018,46.202343
55000,35018,46.751583
55000,35018,48.028126
55000,35018,49.101532
55000,35018,49.512844
55000,35018,56.003242
55000,35018,56.362244
55000,35018,57.679966
55000,35018,61.01367
55000,35018,61.79532
55000,35018,66.63362
55000,35018,68.350555
55000,35018,72.61397
55000,35018,80.125046
55000,35018,84.19054
55000,35018,84.79678
55000,35018,89.60716
55000,35018,94.720795
55000,35018,95.94226
55000,35018,113.29811
55000,35018,115.251816
55000,35018,133.8613
55000,35018,136.26343
55000,35018,148.52835
55000,35018,160.91724
55000,35018,216.40984
55000,35019,1.8218497
55000,35019,1.9897133
55000,35019,2.5263531
55000,35019,3.467055
55000,35019,3.5911486
55000,35019,5.2515087
55000,35019,5.4087453
55000,35019,5.783414
55000,35019,6.2042546
55000,35019,6.2938156
55000,35019,6.5841484
55000,35019,6.6625376
55000,35019,6.733606
55000,35019,6.9811773
55000,35019,7.278704
55000,35019,8.067424
55000,35019,8.378418
55000,35019,8.524182
55000,35019,8.757736
55000,35019,9.693553
55000,35019,9.972395
55000,35019,10.878133
55000,35019,11.279323
55000,35019,12.605803
55000,35019,12.621333
55000,35019,13.022984
55000,35019,13.577532
55000,35019,13.584396
55000,35019,14.220778
55000,35019,15.709294
55000,35019,15.93473
55000,35019,16.084782
55000,35019,17.142963
55000,35019,17.214901
55000,35019,17.905499
55000,35019,18.632978
55000,35019,18.637764
55000,35019,18.711214
55000,35019,19.687603
55000,35019,19.846802
55000,35019,22.975334
55000,35019,23.14242
55000,35019,24.567621
55000,35019,24.593544
55000,35019,25.29418
55000,35019,25.83712
55000,35019,26.610435
55000,35019,27.890593
55000,35019,30.405481
55000,35019,31.159733
55000,35019,31.815332
55000,35019,32.02902
55000,35019,32.198597
55000,35019,32.973362
55000,35019,33.15141
55000,35019,33.917843
55000,35019,35.39074
55000,35019,36.081432
55000,35019,36.37807
55000,35019,36.550682
55000,35019,37.05655
55000,35019,38.607346
55000,35019,40.39071
55000,35019,40.899902
55000,35019,40.99923
55000,35019,47.739426
55000,35019,47.790813
55000,35019,49.515064
55000,35019,50.22095
55000,35019,51.031223
55000,35019,51.684902
55000,35019,52.09289
55000,35019,55.25278
55000,35019,56.063904
55000,35019,56.98282
55000,35019,58.05183
55000,35019,62.03924
55000,35019,62.16242
55000,35019,62.174065
55000,35019,64.78022
55000,35019,65.41063
55000,35019,67.89058
55000,35019,70.0281
55000,35019,71.70958
55000,35019,76.55913
55000,35019,76.87845
55000,35019,77.280396
55000,35019,81.56275
55000,35019,82.36418
55000,35019,82.6267
55000,35019,83.68399
55000,35019,88.226234
55000,35019,96.39451
55000,35019,96.39791
55000,35019,98.739456
55000,35019,99.40004
55000,35019,101.779434
55000,35019,108.33833
55000,35019,112.17462
55000,35019,113.5814
55000,35019,122.74505
55000,35019,151.10484
55000,35019,157.20505
55000,35019,188.812
55000,35019,211.97342
55000,35019,273.30466
55000,35020,1.5264857
55000,35020,1.7008554
55000,35020,1.914918
55000,35020,2.248681
55000,35020,2.269722
55000,35020,2.365438
55000,35020,2.6742568
55000,35020,3.6399553
55000,35020,3.6611028
55000,35020,3.9119468
55000,35020,4.041398
55000,35020,4.578478
55000,35020,4.612126
55000,35020,4.64633
55000,35020,4.7191133
55000,35020,4.983723
55000,35020,5.005727
55000,35020,5.2828608
55000,35020,5.3812723
55000,35020,5.9020653
55000,35020,6.068389
55000,35020,6.259823
55000,35020,6.4392343
55000,35020,6.472656
55000,35020,6.5535755
55000,35020,6.610044
55000,35020,6.7022057
55000,35020,6.9084725
55000,35020,7.508158
55000,35020,7.6403203
55000,35020,7.881605
55000,35020,8.283443
55000,35020,8.390822
55000,35020,8.394123
55000,35020,8.435076
55000,35020,8.479496
55000,35020,9.0625925
55000,35020,9.573353
55000,35020,9.88327
55000,35020,10.519202
55000,35020,10.541886
55000,35020,10.863589
55000,35020,11.05944
55000,35020,11.211863
55000,35020,11.49504
55000,35020,11.805094
55000,35020,11.931922
55000,35020,12.550346
55000,35020,12.66882
55000,35020,12.793665
55000,35020,13.059333
55000,35020,13.757762
55000,35020,13.915331
55000,35020,14.025348
55000,35020,14.780013
55000,35020,15.194508
55000,35020,15.692558
55000,35020,15.869048
55000,35020,15.920908
55000,35020,16.075293
55000,35020,16.238356
55000,35020,16.275497
55000,35020,16.30204
55000,35020,16.647392
55000,35020,17.341545
55000,35020,17.45864
55000,35020,17.584415
55000,35020,17.649117
55000,35020,17.926569
55000,35020,18.087484
55000,35020,18.127539
55000,35020,18.306723
55000,35020,18.561789
55000,35020,19.088781
55000,35020,19.450989
55000,35020,19.708372
55000,35020,19.83081
55000,35020,20.332216
55000,35020,20.724829
55000,35020,20.79305
55000,35020,21.176373
55000,35020,21.381565
55000,35020,21.675232
55000,35020,22.777805
55000,35020,23.452332
55000,35020,23.514687
55000,35020,23.558168
55000,35020,23.742409
55000,35020,24.280546
55000,35020,24.752424
55000,35020,25.824556
55000,35020,25.957
55000,35020,26.715721
55000,35020,26.849144
55000,35020,26.994993
55000,35020,27.191174
55000,35020,27.768326
55000,35020,27.993073
55000,35020,28.00828
55000,35020,28.024454
55000,35020,28.18303
55000,35020,28.880863
55000,35020,28.923052
55000,35020,29.940155
55000,35020,30.506275
55000,35020,30.925203
55000,35020,31.048855
55000,35020,31.28079
55000,35020,32.11821
55000,35020,32.35994
55000,35020,32.45528
55000,35020,32.70835
55000,35020,34.269
55000,35020,34.66827
55000,35020,35.038773
55000,35020,35.54559
55000,35020,35.72567
55000,35020,36.703335
55000,35020,39.267483
55000,35020,39.49576
55000,35020,39.540646
55000,35020,39.640907
55000,35020,39.92571
55000,35020,41.521866
55000,35020,41.62933
55000,35020,41.838722
55000,35020,43.51374
55000,35020,43.663277
55000,35020,44.75679
55000,35020,44.987057
55000,35020,45.60047
55000,35020,45.825527
55000,35020,47.242176
55000,35020,47.67473
55000,35020,47.80272
55000,35020,47.85831
55000,35020,47.93091
55000,35020,48.19931
55000,35020,48.3583
55000,35020,48.47252
55000,35020,50.25867
55000,35020,53.458298
55000,35020,53.738903
55000,35020,54.944416
55000,35020,55.076595
55000,35020,56.712414
55000,35020,56.83681
55000,35020,57.842945
55000,35020,58.703896
55000,35020,60.436867
55000,35020,60.809532
55000,35020,62.024746
55000,35020,62.192284
55000,35020,62.235912
55000,35020,64.57345
55000,35020,67.8838
55000,35020,69.52096
55000,35020,70.45738
55000,35020,71.690414
55000,35020,72.07294
55000,35020,72.74115
55000,35020,73.36064
55000,35020,74.4965
55000,35020,77.133
55000,35020,77.352196
55000,35020,77.74668
55000,35020,78.86803
55000,35020,79.29446
55000,35020,85.77312
55000,35020,87.2816
55000,35020,88.81717
55000,35020,91.64008
55000,35020,92.650734
55000,35020,93.788925
55000,35020,94.76107
55000,35020,95.20132
55000,35020,95.52022
55000,35020,98.056175
55000,35020,101.84974
55000,35020,105.380714
55000,35020,105.748856
55000,35020,115.26692
55000,35020,119.497696
55000,35020,131.98567
55000,35020,134.73595
55000,35020,137.63052
55000,35020,139.06631
55000,35020,140.98718
55000,35020,142.32727
55000,35020,145.2681
55000,35020,164.33492
55000,35020,164.56227
55000,35020,185.31386
55000,35020,203.45236
55000,35020,232.87299
55000,35021,1.576268
55000,35021,1.60058
55000,35021,1.696428
55000,35021,1.8757776
55000,35021,1.9521145
55000,35021,2.2891734
55000,35021,2.2944705
55000,35021,2.9715753
55000,35021,3.2011337
55000,35021,3.4323094
55000,35021,3.6095314
55000,35021,3.7782793
55000,35021,3.812875
55000,35021,3.890527
55000,35021,4.2851386
55000,35021,4.4318376
55000,35021,5.0126796
55000,35021,5.4608564
55000,35021,5.657095
55000,35021,5.815414
55000,35021,5.9366026
55000,35021,6.397624
55000,35021,6.9566727
55000,35021,7.1181636
55000,35021,7.1449165
55000,35021,7.2951374
55000,35021,7.708043
55000,35021,7.7423253
55000,35021,7.99447
55000,35021,8.008019
55000,35021,8.042487
55000,35021,8.851525
55000,35021,8.8863735
55000,35021,9.051603
55000,35021,9.533351
55000,35021,9.691746
55000,35021,9.9372
55000,35021,10.199293
55000,35021,10.329717
55000,35021,10.475863
55000,35021,11.065671
55000,35021,11.564618
55000,35021,12.591913
55000,35021,12.653373
55000,35021,13.28252
55000,35021,13.291982
55000,35021,13.662832
55000,35021,13.666507
55000,35021,14.176029
55000,35021,14.840555
55000,35021,14.861595
55000,35021,14.874322
55000,35021,14.877851
55000,35021,15.119952
55000,35021,15.21702
55000,35021,15.527637
55000,35021,15.8554325
55000,35021,16.608309
55000,35021,16.885092
55000,35021,17.170094
55000,35021,17.326496
55000,35021,17.98026
55000,35021,18.068802
55000,35021,18.105804
55000,35021,18.671747
55000,35021,18.834003
55000,35021,18.845884
55000,35021,18.874298
55000,35021,19.32598
55000,35021,20.404854
55000,35021,20.422401
55000,35021,20.567987
55000,35021,20.906078
55000,35021,21.493279
55000,35021,22.167526
55000,35021,22.769861
55000,35021,23.41881
55000,35021,24.308855
55000,35021,24.347328
55000,35021,24.389996
55000,35021,25.001848
55000,35021,25.358316
55000,35021,25.45145
55000,35021,25.820591
55000,35021,26.18682
55000,35021,26.344978
55000,35021,26.55356
55000,35021,28.021847
55000,35021,28.083708
55000,35021,28.913612
55000,35021,29.63237
55000,35021,30.512592
55000,35021,31.248209
55000,35021,31.655579
55000,35021,31.740892
55000,35021,32.41239
55000,35021,32.515873
55000,35021,32.666687
55000,35021,32.722878
55000,35021,33.207035
55000,35021,33.525616
55000,35021,33.85196
55000,35021,33.883175
55000,35021,34.6564
55000,35021,34.66018
55000,35021,35.580555
55000,35021,36.653053
55000,35021,37.094032
55000,35021,37.207016
55000,35021,37.26419
55000,35021,37.471153
55000,35021,38.182205
55000,35021,38.56771
55000,35021,38.68636
55000,35021,39.069057
55000,35021,39.498344
55000,35021,40.081985
55000,35021,40.22901
55000,35021,40.5832
55000,35021,40.625202
55000,35021,40.694164
55000,35021,42.165817
55000,35021,42.238377
55000,35021,42.467735
55000,35021,43.600136
55000,35021,43.924232
55000,35021,44.039223
55000,35021,44.14298
55000,35021,44.76119
55000,35021,44.81492
55000,35021,45.37478
55000,35021,45.48563
55000,35021,46.240692
55000,35021,48.876884
55000,35021,50.127773
55000,35021,52.518883
55000,35021,52.56836
55000,35021,52.77907
55000,35021,52.80395
55000,35021,53.466187
55000,35021,54.596436
55000,35021,55.024986
55000,35021,55.583817
55000,35021,55.621502
55000,35021,56.234196
55000,35021,56.515446
55000,35021,56.645233
55000,35021,56.85928
55000,35021,57.02374
55000,35021,57.417416
55000,35021,57.514904
55000,35021,57.70302
55000,35021,57.992004
55000,35021,58.916855
55000,35021,60.08892
55000,35021,60.30705
55000,35021,60.865715
55000,35021,61.403603
55000,35021,62.805084
55000,35021,62.818195
55000,35021,63.75193
55000,35021,64.47952
55000,35021,65.31167
55000,35021,67.34186
55000,35021,69.12551
55000,35021,69.96268
55000,35021,71.30045
55000,35021,72.063095
55000,35021,74.176186
55000,35021,74.26151
55000,35021,77.07388
55000,35021,77.21871
55000,35021,77.466156
55000,35021,77.899635
55000,35021,78.85246
55000,35021,80.19882
55000,35021,80.84699
55000,35021,82.347725
55000,35021,83.79896
55000,35021,85.0773
55000,35021,85.66737
55000,35021,86.436646
55000,35021,87.53779
55000,35021,87.70448
55000,35021,88.28535
55000,35021,98.252144
55000,35021,103.69538
55000,35021,107.08059
55000,35021,113.147766
55000,35021,114.65259
55000,35021,119.045845
55000,35021,120.13078
55000,35021,123.58467
55000,35021,123.69499
55000,35021,127.0738
55000,35021,141.86957
55000,35021,142.08858
55000,35021,154.3062
55000,35021,156.92645
55000,35021,160.7088
55000,35021,169.45488
55000,35021,171.08357
55000,35021,175.952
55000,35021,179.29663
55000,35021,185.5218
55000,35021,288.8662
55000,35022,1.7874726
55000,35022,2.0187795
55000,35022,2.9347932
55000,35022,2.9884858
55000,35022,3.1215713
55000,35022,3.2157946
55000,35022,3.4160604
55000,35022,3.5110695
55000,35022,3.6905777
55000,35022,4.5985813
55000,35022,4.664658
55000,35022,4.9255342
55000,35022,4.965647
55000,35022,5.185948
55000,35022,5.610247
55000,35022,5.704186
55000,35022,6.620228
55000,35022,6.6414766
55000,35022,7.014406
55000,35022,7.584942
55000,35022,7.6237564
55000,35022,7.682858
55000,35022,8.476405
55000,35022,8.936493
55000,35022,9.583327
55000,35022,9.887858
55000,35022,10.870427
55000,35022,10.914265
55000,35022,11.260219
55000,35022,11.652877
55000,35022,11.958387
55000,35022,12.246685
55000,35022,12.571377
55000,35022,12.964415
55000,35022,14.134327
55000,35022,14.601664
55000,35022,14.903432
55000,35022,14.990165
55000,35022,18.538044
55000,35022,18.714857
55000,35022,19.343733
55000,35022,19.589834
55000,35022,20.046124
55000,35022,20.317757
55000,35022,20.953264
55000,35022,21.22815
55000,35022,21.414711
55000,35022,21.73532
55000,35022,22.011635
55000,35022,22.476591
55000,35022,23.267067
55000,35022,23.560995
55000,35022,24.046844
55000,35022,24.162415
55000,35022,24.411846
55000,35022,25.90516
55000,35022,25.942493
55000,35022,25.994823
55000,35022,26.071644
55000,35022,27.728022
55000,35022,28.611845
55000,35022,30.03431
55000,35022,30.474474
55000,35022,31.8175
55000,35022,32.088654
55000,35022,33.40189
55000,35022,34.762787
55000,35022,34.95425
55000,35022,35.223564
55000,35022,36.85761
55000,35022,36.926502
55000,35022,37.942528
55000,35022,38.99225
55000,35022,39.060883
55000,35022,41.92766
55000,35022,43.911488
55000,35022,44.279358
55000,35022,47.149635
55000,35022,47.59011
55000,35022,47.850494
55000,35022,49.214687
55000,35022,49.70579
55000,35022,50.34588
55000,35022,50.74908
55000,35022,51.387302
55000,35022,58.353043
55000,35022,59.073357
55000,35022,59.411076
55000,35022,59.87326
55000,35022,60.338512
55000,35022,62.15566
55000,35022,63.21169
55000,35022,63.69285
55000,35022,65.08042
55000,35022,65.976746
55000,35022,66.15062
55000,35022,66.61485
55000,35022,68.878654
55000,35022,70.22952
55000,35022,70.39426
55000,35022,70.65274
55000,35022,72.09353
55000,35022,74.631226
55000,35022,74.99219
55000,35022,75.341965
55000,35022,76.03769
55000,35022,76.17803
55000,35022,76.24581
55000,35022,77.86394
55000,35022,78.7049
55000,35022,80.57778
55000,35022,81.702194
55000,35022,81.926765
55000,35022,83.6312
55000,35022,85.022705
55000,35022,90.63661
55000,35022,98.1697
55000,35022,101.49964
55000,35022,104.71302
55000,35022,110.41246
55000,35022,112.22688
55000,35022,127.46619
55000,35022,133.82735
55000,35022,164.66222
55000,35022,173.9529
55000,35022,174.70808
55000,35022,193.32968
55000,35022,198.26576
55000,35023,1.9522614
55000,35023,2.0728729
55000,35023,2.4634814
55000,35023,2.7256038
55000,35023,2.7978916
55000,35023,3.0093074
55000,35023,3.2295148
55000,35023,3.751397
55000,35023,4.776284
55000,35023,4.8767347
55000,35023,4.9048514
55000,35023,4.9450474
55000,35023,5.0982156
55000,35023,5.381734
55000,35023,5.4449463
55000,35023,5.503974
55000,35023,5.7599792
55000,35023,5.979051
55000,35023,6.7897773
55000,35023,7.0499477
55000,35023,7.0503054
55000,35023,7.559188
55000,35023,7.6178994
55000,35023,10.157445
55000,35023,10.351909
55000,35023,10.994274
55000,35023,11.232097
55000,35023,11.746376
55000,35023,12.048811
55000,35023,12.317129
55000,35023,12.829392
55000,35023,13.311337
55000,35023,13.437035
55000,35023,13.889731
55000,35023,14.895795
55000,35023,15.22736
55000,35023,15.828721
55000,35023,16.139963
55000,35023,16.269821
55000,35023,17.37558
55000,35023,17.978678
55000,35023,18.2043
55000,35023,18.809261
55000,35023,18.815052
55000,35023,19.71513
55000,35023,22.494036
55000,35023,24.347462
55000,35023,25.99349
55000,35023,26.483437
55000,35023,29.727583
55000,35023,29.817139
55000,35023,30.275087
55000,35023,32.1384
55000,35023,33.74582
55000,35023,35.027218
55000,35023,35.31821
55000,35023,36.75529
55000,35023,37.881466
55000,35023,38.27548
55000,35023,38.765133
55000,35023,39.784657
55000,35023,40.683857
55000,35023,41.129814
55000,35023,42.289852
55000,35023,42.719814
55000,35023,44.17802
55000,35023,44.966125
55000,35023,45.251396
55000,35023,45.334843
55000,35023,45.71321
55000,35023,47.5067
55000,35023,48.695244
55000,35023,49.839626
55000,35023,51.76383
55000,35023,52.73851
55000,35023,53.10557
55000,35023,53.70482
55000,35023,54.199688
55000,35023,60.29463
55000,35023,62.063446
55000,35023,62.468327
55000,35023,66.25917
55000,35023,67.79504
55000,35023,70.42099
55000,35023,72.11897
55000,35023,75.8991
55000,35023,78.40525
55000,35023,78.89151
55000,35023,83.2574
55000,35023,87.856834
55000,35023,97.47567
55000,35023,99.55546
55000,35023,103.037926
55000,35023,106.06218
55000,35023,109.35874
55000,35023,109.645935
55000,35023,111.0146
55000,35023,115.44468
55000,35023,123.3161
55000,35023,127.532585
55000,35023,128.9725
55000,35023,139.0425
55000,35023,147.48567
55000,35024,2.80224
55000,35024,2.8079967
55000,35024,3.3284945
55000,35024,4.3142676
55000,35024,4.4039454
55000,35024,4.7060447
55000,35024,5.6960135
55000,35024,5.726783
55000,35024,6.3138356
55000,35024,7.6535964
55000,35024,8.126506
55000,35024,14.318826
55000,35024,15.501601
55000,35024,18.54711
55000,35024,19.506231
55000,35024,32.37475
55000,35024,32.560024
55000,35024,35.003704
55000,35024,35.709854
55000,35024,38.279736
55000,35024,43.981796
55000,35024,49.110584
55000,35024,52.717953
55000,35024,53.27567
55000,35024,53.60583
55000,35024,57.889374
55000,35024,61.679314
55000,35024,66.70764
55000,35024,67.23948
55000,35024,67.442924
55000,35024,71.52169
55000,35024,76.132065
55000,35024,76.51101
55000,35024,77.690216
55000,35024,86.57668
55000,35024,91.858
55000,35024,101.393745
55000,35024,113.72598
55000,35024,128.41017
55000,35024,140.42874
55000,35024,143.67067
55000,35024,150.24158
55000,35024,153.16423
55000,35024,157.8096
55000,35024,215.98175
55000,35025,1.9832804
55000,35025,3.039982
55000,35025,4.93519
55000,35025,4.971091
55000,35025,5.868597
55000,35025,8.732586
55000,35025,9.139154
55000,35025,10.716514
55000,35025,15.677757
55000,35025,16.347593
55000,35025,16.91118
55000,35025,19.869303
55000,35025,23.725142
55000,35025,24.399075
55000,35025,26.008232
55000,35025,26.045797
55000,35025,29.427069
55000,35025,30.56194
55000,35025,38.399807
55000,35025,41.610783
55000,35025,45.9304
55000,35025,52.314728
55000,35025,54.460915
55000,35025,55.288605
55000,35025,59.088303
55000,35025,65.11574
55000,35025,73.49776
55000,35025,75.82343
55000,35025,88.310074
55000,35025,93.98275
55000,35025,160.80122
55000,35025,187.11423
55000,35026,1.9346582
55000,35026,4.254111
55000,35026,5.212514
55000,35026,13.100365
55000,35026,13.565235
55000,35026,21.092073
55000,35026,22.370258
55000,35026,28.536587
55000,35026,31.538456
55000,35026,39.878147
55000,35026,40.502476
55000,35026,44.353836
55000,35026,54.150593
55000,35026,55.963135
55000,35026,76.79818
55000,35026,90.68816
55000,35026,100.59674
55000,35026,125.16928
55000,35026,145.18852
55000,35026,185.06625
55000,35027,13.332793
55000,35027,15.406084
55000,35027,15.687174
55000,35027,15.80218
55000,35027,16.933865
55000,35027,19.057386
55000,35027,25.93042
55000,35027,26.274652
55000,35027,29.465298
55000,35027,52.737774
55000,35027,64.01161
55000,35027,99.7628
55000,35027,105.876335
55000,35027,108.65032
55000,35027,183.00734
55000,35028,2.2845275
55000,35028,10.004181
55000,35028,12.144552
55000,35028,24.005827
55000,35028,41.867775
55000,35028,49.20359
55000,35028,50.989788
55000,35028,59.45698
55000,35028,63.318176
55000,35028,70.67548
55000,35028,118.07642
55000,35029,16.221973
55000,35029,44.557808
55000,35029,97.841606
55000,35030,29.265842
55000,35030,61.71766
55000,35030,169.91689
55000,35031,44.38784
55000,35031,77.81879
55000,35033,26.909075
55000,35033,99.3189
55000,35141,4.8692675
55000,35146,99.099144
55000,35151,10.06062
55000,35151,19.574001
55000,35154,35.52952
55000,35155,2.69809
55000,35155,5.021586
55000,35155,18.29689
55000,35155,23.788027
55000,35155,36.213604
55000,35156,10.409077
55000,35156,22.552242
55000,35156,33.200752
55000,35156,42.913322
55000,35156,61.718067
55000,35156,102.11535
55000,35157,4.9563837
55000,35157,13.49031
55000,35157,27.284882
55000,35157,30.197376
55000,35157,118.24752
55000,35158,3.2820292
55000,35158,4.6508536
55000,35158,12.624946
55000,35158,17.95479
55000,35158,21.534018
55000,35158,22.844978
55000,35158,30.966272
55000,35158,41.184372
55000,35158,69.25995
55000,35159,7.5956855
55000,35159,7.949391
55000,35159,9.752686
55000,35159,10.063445
55000,35159,10.228822
55000,35159,13.191853
55000,35159,18.174263
55000,35159,22.147547
55000,35159,26.437881
55000,35159,26.68453
55000,35159,32.41189
55000,35159,43.09248
55000,35159,49.279266
55000,35159,49.302555
55000,35159,54.82948
55000,35159,57.37434
55000,35159,70.41007
55000,35159,129.19139
55000,35159,131.62585
55000,35159,136.16832
55000,35160,2.3281558
55000,35160,2.7894912
55000,35160,2.908202
55000,35160,3.682587
55000,35160,4.4336624
55000,35160,6.3197412
55000,35160,6.873103
55000,35160,8.404682
55000,35160,13.694252
55000,35160,20.327791
55000,35160,20.72098
55000,35160,23.050772
55000,35160,23.436842
55000,35160,23.763168
55000,35160,24.039438
55000,35160,24.456388
55000,35160,26.95165
55000,35160,29.616879
55000,35160,29.962198
55000,35160,31.648594
55000,35160,31.79674
55000,35160,33.32891
55000,35160,35.758213
55000,35160,44.69793
55000,35160,56.454727
55000,35160,60.588387
55000,35160,66.945816
55000,35160,72.49921
55000,35160,75.34561
55000,35160,77.132324
55000,35160,82.97146
55000,35160,84.84127
55000,35160,91.09656
55000,35160,92.06455
55000,35160,98.80825
55000,35160,104.611244
55000,35160,104.96586
55000,35160,105.39536
55000,35160,109.64789
55000,35160,110.21234
55000,35160,130.26378
55000,35160,133.855
55000,35160,207.57037
55000,35161,2.4819815
55000,35161,2.9255192
55000,35161,3.1332548
55000,35161,3.4379416
55000,35161,3.859051
55000,35161,4.1293836
55000,35161,4.2724404
55000,35161,4.3975077
55000,35161,4.5771937
55000,35161,5.258533
55000,35161,5.7783103
55000,35161,6.051732
55000,35161,6.377893
55000,35161,8.109349
55000,35161,9.564868
55000,35161,9.877039
55000,35161,10.514365
55000,35161,11.10713
55000,35161,11.436788
55000,35161,12.181929
55000,35161,12.303473
55000,35161,12.737314
55000,35161,12.832215
55000,35161,13.374412
55000,35161,13.898721
55000,35161,14.903707
55000,35161,16.868362
55000,35161,17.603539
55000,35161,17.915699
55000,35161,18.044878
55000,35161,18.222013
55000,35161,18.880661
55000,35161,19.030592
55000,35161,19.989399
55000,35161,21.880615
55000,35161,22.01056
55000,35161,23.25195
55000,35161,23.965052
55000,35161,24.765121
55000,35161,26.420654
55000,35161,26.831675
55000,35161,29.112377
55000,35161,29.957247
55000,35161,33.20746
55000,35161,33.41208
55000,35161,39.13063
55000,35161,40.166794
55000,35161,40.81363
55000,35161,41.368435
55000,35161,41.6149
55000,35161,42.875294
55000,35161,43.567837
55000,35161,45.265186
55000,35161,48.277256
55000,35161,49.5788
55000,35161,52.852737
55000,35161,57.859062
55000,35161,60.426586
55000,35161,60.79702
55000,35161,62.431187
55000,35161,67.67084
55000,35161,72.27934
55000,35161,72.37329
55000,35161,73.56754
55000,35161,76.607025
55000,35161,79.5206
55000,35161,81.34023
55000,35161,82.097664
55000,35161,82.68566
55000,35161,87.84874
55000,35161,92.011665
55000,35161,93.20448
55000,35161,99.358986
55000,35161,101.17191
55000,35161,104.81065
55000,35161,104.87921
55000,35161,105.80709
55000,35161,107.34254
55000,35161,115.97783
55000,35161,116.03386
55000,35161,118.501495
55000,35161,125.422264
55000,35161,167.0355
55000,35162,1.8227373
55000,35162,1.99423
55000,35162,2.044428
55000,35162,2.9435685
55000,35162,3.069414
55000,35162,3.2811944
55000,35162,3.8148668
55000,35162,4.146161
55000,35162,4.282851
55000,35162,4.31232
55000,35162,4.4210668
55000,35162,4.6655054
55000,35162,5.26094
55000,35162,5.4165735
55000,35162,6.323657
55000,35162,6.55457
55000,35162,6.9903708
55000,35162,7.1004167
55000,35162,7.310698
55000,35162,7.9075704
55000,35162,7.97419
55000,35162,8.084745
55000,35162,8.258639
55000,35162,8.83691
55000,35162,9.827582
55000,35162,10.163193
55000,35162,10.851819
55000,35162,11.53079
55000,35162,12.37094
55000,35162,12.56008
55000,35162,12.873287
55000,35162,13.120789
55000,35162,13.183539
55000,35162,13.473574
55000,35162,14.2982
55000,35162,15.643103
55000,35162,16.430664
55000,35162,16.67462
55000,35162,16.86162
55000,35162,17.140871
55000,35162,18.06089
55000,35162,18.827707
55000,35162,19.163845
55000,35162,19.367376
55000,35162,20.687174
55000,35162,21.584969
55000,35162,22.402802
55000,35162,22.685154
55000,35162,22.895937
55000,35162,23.268776
55000,35162,23.603395
55000,35162,25.305285
55000,35162,25.480925
55000,35162,25.787153
55000,35162,27.224707
55000,35162,27.692852
55000,35162,27.711285
55000,35162,29.071085
55000,35162,31.480766
55000,35162,32.51495
55000,35162,35.739883
55000,35162,36.198635
55000,35162,36.87598
55000,35162,38.22894
55000,35162,38.668365
55000,35162,39.19411
55000,35162,39.941116
55000,35162,43.307217
55000,35162,45.127254
55000,35162,45.588196
55000,35162,45.933807
55000,35162,45.986095
55000,35162,46.083828
55000,35162,49.751625
55000,35162,51.944336
55000,35162,53.207684
55000,35162,53.296314
55000,35162,54.448757
55000,35162,56.838528
55000,35162,58.275463
55000,35162,58.344536
55000,35162,58.43853
55000,35162,59.265686
55000,35162,61.424805
55000,35162,63.218246
55000,35162,63.78229
55000,35162,64.65994
55000,35162,65.23801
55000,35162,67.349495
55000,35162,68.13883
55000,35162,70.249855
55000,35162,83.475174
55000,35162,85.54419
55000,35162,87.417206
55000,35162,99.25372
55000,35162,102.159164
55000,35162,103.65192
55000,35162,126.89792
55000,35162,200.48956
55000,35162,203.16272
55000,35162,216.73424
55000,35162,240.90588
55000,35163,1.5999742
55000,35163,1.7668264
55000,35163,2.034162
55000,35163,2.8801806
55000,35163,2.9469025
55000,35163,3.5229068
55000,35163,3.658546
55000,35163,4.197648
55000,35163,5.0656557
55000,35163,5.1735854
55000,35163,5.257382
55000,35163,6.067121
