sensor_id,x,y,z
26898,90.24122,-381.88254,-73.5
26899,90.24122,-381.88254,-66.5
26900,90.24122,-381.88254,-59.5
26901,90.24122,-381.88254,-52.5
26902,90.24122,-381.88254,-45.5
26903,90.24122,-381.88254,-38.5
26904,90.24122,-381.88254,-31.5
26905,90.24122,-381.88254,-24.5
26906,90.24122,-381.88254,-17.5
26907,90.24122,-381.88254,-10.5
26908,90.24122,-381.88254,-3.5
26909,90.24122,-381.88254,3.5
26910,90.24122,-381.88254,10.5
26911,90.24122,-381.88254,17.5
26912,90.24122,-381.88254,24.5
26913,90.24122,-381.88254,31.5
26914,90.24122,-381.88254,38.5
26915,90.24122,-381.88254,45.5
26916,90.24122,-381.88254,52.5
26917,90.24122,-381.88254,59.5
26918,90.24122,-381.88254,66.5
26919,90.24122,-381.88254,73.5
26920,90.24122,-381.88254,80.5
26921,90.24122,-381.88254,87.5
26922,90.24122,-381.88254,94.5
26923,90.24122,-381.88254,101.5
26924,90.24122,-381.88254,108.5
26925,90.24122,-381.88254,115.5
26926,90.24122,-381.88254,122.5
26927,90.24122,-381.88254,129.5
26928,90.24122,-381.88254,136.5
26929,90.24122,-381.88254,143.5
26930,90.24122,-381.88254,150.5
26931,90.24122,-381.88254,157.5
26932,90.24122,-381.88254,164.5
26933,90.24122,-381.88254,171.5
26934,90.24122,-381.88254,178.5
26935,90.24122,-381.88254,185.5
26936,90.24122,-381.88254,192.5
26937,90.24122,-381.88254,199.5
26938,90.24122,-381.88254,206.5
26939,90.24122,-381.88254,213.5
26940,90.24122,-381.88254,220.5
26941,90.24122,-381.88254,227.5
26942,90.24122,-381.88254,234.5
26943,90.24122,-381.88254,241.5
26944,90.24122,-381.88254,248.5
26945,90.24122,-381.88254,255.5
26946,90.24122,-381.88254,262.5
26947,90.24122,-381.88254,269.5
26948,90.24122,-381.88254,276.5
26949,90.24122,-381.88254,283.5
26950,90.24122,-381.88254,290.5
26951,90.24122,-381.88254,297.5
26952,90.24122,-381.88254,304.5
26953,90.24122,-381.88254,311.5
26954,90.24122,-381.88254,318.5
26955,90.24122,-381.88254,325.5
26956,90.24122,-381.88254,332.5
26957,90.24122,-381.88254,339.5
26958,90.24122,-381.88254,346.5
26959,90.24122,-381.88254,353.5
26960,90.24122,-381.88254,360.5
26961,90.24122,-381.88254,367.5
26962,90.24122,-381.88254,374.5
26963,90.24122,-381.88254,381.5
26964,90.24122,-381.88254,388.5
26965,90.24122,-381.88254,395.5
26966,90.24122,-381.88254,402.5
26967,90.24122,-381.88254,409.5
26968,90.24122,-381.88254,416.5
26969,90.24122,-381.88254,423.5
26970,90.24122,-381.88254,430.5
26971,90.24122,-381.88254,437.5
26972,90.24122,-381.88254,444.5
26973,90.24122,-381.88254,451.5
26974,90.24122,-381.88254,458.5
26975,90.24122,-381.88254,465.5
26976,90.24122,-381.88254,472.5
26977,90.24122,-381.88254,479.5
26978,90.24122,-381.88254,486.5
26979,90.24122,-381.88254,493.5
26980,97.04307,-380.211,-493.5
26981,97.04307,-380.211,-486.5
26982,97.04307,-380.211,-479.5
26983,97.04307,-380.211,-472.5
26984,97.04307,-380.211,-465.5
26985,97.04307,-380.211,-458.5
26986,97.04307,-380.211,-451.5
26987,97.04307,-380.211,-444.5
26988,97.04307,-380.211,-437.5
26989,97.04307,-380.211,-430.5
26990,97.04307,-380.211,-423.5
26991,97.04307,-380.211,-416.5
26992,97.04307,-380.211,-409.5
26993,97.04307,-380.211,-402.5
26994,97.04307,-380.211,-395.5
26995,97.04307,-380.211,-388.5
26996,97.04307,-380.211,-381.5
26997,97.04307,-380.211,-374.5
26998,97.04307,-380.211,-367.5
26999,97.04307,-380.211,-360.5
27000,97.04307,-380.211,-353.5
27001,97.04307,-380.211,-346.5
27002,97.04307,-380.211,-339.5
27003,97.04307,-380.211,-332.5
27004,97.04307,-380.211,-325.5
27005,97.04307,-380.211,-318.5
27006,97.04307,-380.211,-311.5
27007,97.04307,-380.211,-304.5
27008,97.04307,-380.211,-297.5
27009,97.04307,-380.211,-290.5
27010,97.04307,-380.211,-283.5
27011,97.04307,-380.211,-276.5
27012,97.04307,-380.211,-269.5
27013,97.04307,-380.211,-262.5
27014,97.04307,-380.211,-255.5
27015,97.04307,-380.211,-248.5
27016,97.04307,-380.211,-241.5
27017,97.04307,-380.211,-234.5
27018,97.04307,-380.211,-227.5
27019,97.04307,-380.211,-220.5
27020,97.04307,-380.211,-213.5
27021,97.04307,-380.211,-206.5
27022,97.04307,-380.211,-199.5
27023,97.04307,-380.211,-192.5
27024,97.04307,-380.211,-185.5
27025,97.04307,-380.211,-178.5
27026,97.04307,-380.211,-171.5
27027,97.04307,-380.211,-164.5
27028,97.04307,-380.211,-157.5
27029,97.04307,-380.211,-150.5
27030,97.04307,-380.211,-143.5
27031,97.04307,-380.211,-136.5
27032,97.04307,-380.211,-129.5
27033,97.04307,-380.211,-122.5
27034,97.04307,-380.211,-115.5
27035,97.04307,-380.211,-108.5
27036,97.04307,-380.211,-101.5
27037,97.04307,-380.211,-94.5
27038,97.04307,-380.211,-87.5
27039,97.04307,-380.211,-80.5
27040,97.04307,-380.211,-73.5
27041,97.04307,-380.211,-66.5
27042,97.04307,-380.211,-59.5
27043,97.04307,-380.211,-52.5
27044,97.04307,-380.211,-45.5
27045,97.04307,-380.211,-38.5
27046,97.04307,-380.211,-31.5
27047,97.04307,-380.211,-24.5
27048,97.04307,-380.211,-17.5
27049,97.04307,-380.211,-10.5
27050,97.04307,-380.211,-3.5
27051,97.04307,-380.211,3.5
27052,97.04307,-380.211,10.5
27053,97.04307,-380.211,17.5
27054,97.04307,-380.211,24.5
27055,97.04307,-380.211,31.5
27056,97.04307,-380.211,38.5
27057,97.04307,-380.211,45.5
27058,97.04307,-380.211,52.5
27059,97.04307,-380.211,59.5
27060,97.04307,-380.211,66.5
27061,97.04307,-380.211,73.5
27062,97.04307,-380.211,80.5
27063,97.04307,-380.211,87.5
27064,97.04307,-380.211,94.5
27065,97.04307,-380.211,101.5
27066,97.04307,-380.211,108.5
27067,97.04307,-380.211,115.5
27068,97.04307,-380.211,122.5
27069,97.04307,-380.211,129.5
27070,97.04307,-380.211,136.5
27071,97.04307,-380.211,143.5
27072,97.04307,-380.211,150.5
27073,97.04307,-380.211,157.5
27074,97.04307,-380.211,164.5
27075,97.04307,-380.211,171.5
27076,97.04307,-380.211,178.5
27077,97.04307,-380.211,185.5
27078,97.04307,-380.211,192.5
27079,97.04307,-380.211,199.5
27080,97.04307,-380.211,206.5
27081,97.04307,-380.211,213.5
27082,97.04307,-380.211,220.5
27083,97.04307,-380.211,227.5
27084,97.04307,-380.211,234.5
27085,97.04307,-380.211,241.5
27086,97.04307,-380.211,248.5
27087,97.04307,-380.211,255.5
27088,97.04307,-380.211,262.5
27089,97.04307,-380.211,269.5
27090,97.04307,-380.211,276.5
27091,97.04307,-380.211,283.5
27092,97.04307,-380.211,290.5
27093,97.04307,-380.211,297.5
27094,97.04307,-380.211,304.5
27095,97.04307,-380.211,311.5
27096,97.04307,-380.211,318.5
27097,97.04307,-380.211,325.5
27098,97.04307,-380.211,332.5
27099,97.04307,-380.211,339.5
27100,97.04307,-380.211,346.5
27101,97.04307,-380.211,353.5
27102,97.04307,-380.211,360.5
27103,97.04307,-380.211,367.5
27104,97.04307,-380.211,374.5
27105,97.04307,-380.211,381.5
27106,97.04307,-380.211,388.5
27107,97.04307,-380.211,395.5
27108,97.04307,-380.211,402.5
27109,97.04307,-380.211,409.5
27110,97.04307,-380.211,416.5
27111,97.04307,-380.211,423.5
27112,97.04307,-380.211,430.5
27113,97.04307,-380.211,437.5
27114,97.04307,-380.211,444.5
27115,97.04307,-380.211,451.5
27116,97.04307,-380.211,458.5
27117,97.04307,-380.211,465.5
27118,97.04307,-380.211,472.5
27119,97.04307,-380.211,479.5
27120,97.04307,-380.211,486.5
27121,97.04307,-380.211,493.5
27122,103.814,-378.4183,-493.5
27123,103.814,-378.4183,-486.5
27124,103.814,-378.4183,-479.5
27125,103.814,-378.4183,-472.5
27126,103.814,-378.4183,-465.5
27127,103.814,-378.4183,-458.5
27128,103.814,-378.4183,-451.5
27129,103.814,-378.4183,-444.5
27130,103.814,-378.4183,-437.5
27131,103.814,-378.4183,-430.5
27132,103.814,-378.4183,-423.5
27133,103.814,-378.4183,-416.5
27134,103.814,-378.4183,-409.5
27135,103.814,-378.4183,-402.5
27136,103.814,-378.4183,-395.5
27137,103.814,-378.4183,-388.5
27138,103.814,-378.4183,-381.5
27139,103.814,-378.4183,-374.5
27140,103.814,-378.4183,-367.5
27141,103.814,-378.4183,-360.5
27142,103.814,-378.4183,-353.5
27143,103.814,-378.4183,-346.5
27144,103.814,-378.4183,-339.5
27145,103.814,-378.4183,-332.5
27146,103.814,-378.4183,-325.5
27147,103.814,-378.4183,-318.5
27148,103.814,-378.4183,-311.5
27149,103.814,-378.4183,-304.5
27150,103.814,-378.4183,-297.5
27151,103.814,-378.4183,-290.5
27152,103.814,-378.4183,-283.5
27153,103.814,-378.4183,-276.5
27154,103.814,-378.4183,-269.5
27155,103.814,-378.4183,-262.5
27156,103.814,-378.4183,-255.5
27157,103.814,-378.4183,-248.5
27158,103.814,-378.4183,-241.5
27159,103.814,-378.4183,-234.5
27160,103.814,-378.4183,-227.5
27161,103.814,-378.4183,-220.5
27162,103.814,-378.4183,-213.5
27163,103.814,-378.4183,-206.5
27164,103.814,-378.4183,-199.5
27165,103.814,-378.4183,-192.5
27166,103.814,-378.4183,-185.5
27167,103.814,-378.4183,-178.5
27168,103.814,-378.4183,-171.5
27169,103.814,-378.4183,-164.5
27170,103.814,-378.4183,-157.5
27171,103.814,-378.4183,-150.5
27172,103.814,-378.4183,-143.5
27173,103.814,-378.4183,-136.5
27174,103.814,-378.4183,-129.5
27175,103.814,-378.4183,-122.5
27176,103.814,-378.4183,-115.5
27177,103.814,-378.4183,-108.5
27178,103.814,-378.4183,-101.5
27179,103.814,-378.4183,-94.5
27180,103.814,-378.4183,-87.5
27181,103.814,-378.4183,-80.5
27182,103.814,-378.4183,-73.5
27183,103.814,-378.4183,-66.5
27184,103.814,-378.4183,-59.5
27185,103.814,-378.4183,-52.5
27186,103.814,-378.4183,-45.5
27187,103.814,-378.4183,-38.5
27188,103.814,-378.4183,-31.5
27189,103.814,-378.4183,-24.5
27190,103.814,-378.4183,-17.5
27191,103.814,-378.4183,-10.5
27192,103.814,-378.4183,-3.5
27193,103.814,-378.4183,3.5
27194,103.814,-378.4183,10.5
27195,103.814,-378.4183,17.5
27196,103.814,-378.4183,24.5
27197,103.814,-378.4183,31.5
27198,103.814,-378.4183,38.5
27199,103.814,-378.4183,45.5
27200,103.814,-378.4183,52.5
27201,103.814,-378.4183,59.5
27202,103.814,-378.4183,66.5
27203,103.814,-378.4183,73.5
27204,103.814,-378.4183,80.5
27205,103.814,-378.4183,87.5
27206,103.814,-378.4183,94.5
27207,103.814,-378.4183,101.5
27208,103.814,-378.4183,108.5
27209,103.814,-378.4183,115.5
27210,103.814,-378.4183,122.5
27211,103.814,-378.4183,129.5
27212,103.814,-378.4183,136.5
27213,103.814,-378.4183,143.5
27214,103.814,-378.4183,150.5
27215,103.814,-378.4183,157.5
27216,103.814,-378.4183,164.5
27217,103.814,-378.4183,171.5
27218,103.814,-378.4183,178.5
27219,103.814,-378.4183,185.5
27220,103.814,-378.4183,192.5
27221,103.814,-378.4183,199.5
27222,103.814,-378.4183,206.5
27223,103.814,-378.4183,213.5
27224,103.814,-378.4183,220.5
27225,103.814,-378.4183,227.5
27226,103.814,-378.4183,234.5
27227,103.814,-378.4183,241.5
27228,103.814,-378.4183,248.5
27229,103.814,-378.4183,255.5
27230,103.814,-378.4183,262.5
27231,103.814,-378.4183,269.5
27232,103.814,-378.4183,276.5
27233,103.814,-378.4183,283.5
27234,103.814,-378.4183,290.5
27235,103.814,-378.4183,297.5
27236,103.814,-378.4183,304.5
27237,103.814,-378.4183,311.5
27238,103.814,-378.4183,318.5
27239,103.814,-378.4183,325.5
27240,103.814,-378.4183,332.5
27241,103.814,-378.4183,339.5
27242,103.814,-378.4183,346.5
27243,103.814,-378.4183,353.5
27244,103.814,-378.4183,360.5
27245,103.814,-378.4183,367.5
27246,103.814,-378.4183,374.5
27247,103.814,-378.4183,381.5
27248,103.814,-378.4183,388.5
27249,103.814,-378.4183,395.5
27250,103.814,-378.4183,402.5
27251,103.814,-378.4183,409.5
27252,103.814,-378.4183,416.5
27253,103.814,-378.4183,423.5
27254,103.814,-378.4183,430.5
27255,103.814,-378.4183,437.5
27256,103.814,-378.4183,444.5
27257,103.814,-378.4183,451.5
27258,103.814,-378.4183,458.5
27259,103.814,-378.4183,465.5
27260,103.814,-378.4183,472.5
27261,103.814,-378.4183,479.5
27262,103.814,-378.4183,486.5
27263,103.814,-378.4183,493.5
27264,110.55186,-376.50504,-493.5
27265,110.55186,-376.50504,-486.5
27266,110.55186,-376.50504,-479.5
27267,110.55186,-376.50504,-472.5
27268,110.55186,-376.50504,-465.5
27269,110.55186,-376.50504,-458.5
27270,110.55186,-376.50504,-451.5
27271,110.55186,-376.50504,-444.5
27272,110.55186,-376.50504,-437.5
27273,110.55186,-376.50504,-430.5
27274,110.55186,-376.50504,-423.5
27275,110.55186,-376.50504,-416.5
27276,110.55186,-376.50504,-409.5
27277,110.55186,-376.50504,-402.5
27278,110.55186,-376.50504,-395.5
27279,110.55186,-376.50504,-388.5
27280,110.55186,-376.50504,-381.5
27281,110.55186,-376.50504,-374.5
27282,110.55186,-376.50504,-367.5
27283,110.55186,-376.50504,-360.5
27284,110.55186,-376.50504,-353.5
27285,110.55186,-376.50504,-346.5
27286,110.55186,-376.50504,-339.5
27287,110.55186,-376.50504,-332.5
27288,110.55186,-376.50504,-325.5
27289,110.55186,-376.50504,-318.5
27290,110.55186,-376.50504,-311.5
27291,110.55186,-376.50504,-304.5
27292,110.55186,-376.50504,-297.5
27293,110.55186,-376.50504,-290.5
27294,110.55186,-376.50504,-283.5
27295,110.55186,-376.50504,-276.5
27296,110.55186,-376.50504,-269.5
27297,110.55186,-376.50504,-262.5
27298,110.55186,-376.50504,-255.5
27299,110.55186,-376.50504,-248.5
27300,110.55186,-376.50504,-241.5
27301,110.55186,-376.50504,-234.5
27302,110.55186,-376.50504,-227.5
27303,110.55186,-376.50504,-220.5
27304,110.55186,-376.50504,-213.5
27305,110.55186,-376.50504,-206.5
27306,110.55186,-376.50504,-199.5
27307,110.55186,-376.50504,-192.5
27308,110.55186,-376.50504,-185.5
27309,110.55186,-376.50504,-178.5
27310,110.55186,-376.50504,-171.5
27311,110.55186,-376.50504,-164.5
27312,110.55186,-376.50504,-157.5
27313,110.55186,-376.50504,-150.5
27314,110.55186,-376.50504,-143.5
27315,110.55186,-376.50504,-136.5
27316,110.55186,-376.50504,-129.5
27317,110.55186,-376.50504,-122.5
27318,110.55186,-376.50504,-115.5
27319,110.55186,-376.50504,-108.5
27320,110.55186,-376.50504,-101.5
27321,110.55186,-376.50504,-94.5
27322,110.55186,-376.50504,-87.5
27323,110.55186,-376.50504,-80.5
27324,110.55186,-376.50504,-73.5
27325,110.55186,-376.50504,-66.5
27326,110.55186,-376.50504,-59.5
27327,110.55186,-376.50504,-52.5
27328,110.55186,-376.50504,-45.5
27329,110.55186,-376.50504,-38.5
27330,110.55186,-376.50504,-31.5
27331,110.55186,-376.50504,-24.5
27332,110.55186,-376.50504,-17.5
27333,110.55186,-376.50504,-10.5
27334,110.55186,-376.50504,-3.5
27335,110.55186,-376.50504,3.5
27336,110.55186,-376.50504,10.5
27337,110.55186,-376.50504,17.5
27338,110.55186,-376.50504,24.5
27339,110.55186,-376.50504,31.5
27340,110.55186,-376.50504,38.5
27341,110.55186,-376.50504,45.5
27342,110.55186,-376.50504,52.5
27343,110.55186,-376.50504,59.5
27344,110.55186,-376.50504,66.5
27345,110.55186,-376.50504,73.5
27346,110.55186,-376.50504,80.5
27347,110.55186,-376.50504,87.5
27348,110.55186,-376.50504,94.5
27349,110.55186,-376.50504,101.5
27350,110.55186,-376.50504,108.5
27351,110.55186,-376.50504,115.5
27352,110.55186,-376.50504,122.5
27353,110.55186,-376.50504,129.5
27354,110.55186,-376.50504,136.5
27355,110.55186,-376.50504,143.5
27356,110.55186,-376.50504,150.5
27357,110.55186,-376.50504,157.5
27358,110.55186,-376.50504,164.5
27359,110.55186,-376.50504,171.5
27360,110.55186,-376.50504,178.5
27361,110.55186,-376.50504,185.5
27362,110.55186,-376.50504,192.5
27363,110.55186,-376.50504,199.5
27364,110.55186,-376.50504,206.5
27365,110.55186,-376.50504,213.5
27366,110.55186,-376.50504,220.5
27367,110.55186,-376.50504,227.5
27368,110.55186,-376.50504,234.5
27369,110.55186,-376.50504,241.5
27370,110.55186,-376.50504,248.5
27371,110.55186,-376.50504,255.5
27372,110.55186,-376.50504,262.5
27373,110.55186,-376.50504,269.5
27374,110.55186,-376.50504,276.5
27375,110.55186,-376.50504,283.5
27376,110.55186,-376.50504,290.5
27377,110.55186,-376.50504,297.5
27378,110.55186,-376.50504,304.5
27379,110.55186,-376.50504,311.5
27380,110.55186,-376.50504,318.5
27381,110.55186,-376.50504,325.5
27382,110.55186,-376.50504,332.5
27383,110.55186,-376.50504,339.5
27384,110.55186,-376.50504,346.5
27385,110.55186,-376.50504,353.5
27386,110.55186,-376.50504,360.5
27387,110.55186,-376.50504,367.5
27388,110.55186,-376.50504,374.5
27389,110.55186,-376.50504,381.5
27390,110.55186,-376.50504,388.5
27391,110.55186,-376.50504,395.5
27392,110.55186,-376.50504,402.5
27393,110.55186,-376.50504,409.5
27394,110.55186,-376.50504,416.5
27395,110.55186,-376.50504,423.5
27396,110.55186,-376.50504,430.5
27397,110.55186,-376.50504,437.5
27398,110.55186,-376.50504,444.5
27399,110.55186,-376.50504,451.5
27400,110.55186,-376.50504,458.5
27401,110.55186,-376.50504,465.5
27402,110.55186,-376.50504,472.5
27403,110.55186,-376.50504,479.5
27404,110.55186,-376.50504,486.5
27405,110.55186,-376.50504,493.5
27406,117.254486,-374.47183,-493.5
27407,117.254486,-374.47183,-486.5
27408,117.254486,-374.47183,-479.5
27409,117.254486,-374.47183,-472.5
27410,117.254486,-374.47183,-465.5
27411,117.254486,-374.47183,-458.5
27412,117.254486,-374.47183,-451.5
27413,117.254486,-374.47183,-444.5
27414,117.254486,-374.47183,-437.5
27415,117.254486,-374.47183,-430.5
27416,117.254486,-374.47183,-423.5
27417,117.254486,-374.47183,-416.5
27418,117.254486,-374.47183,-409.5
27419,117.254486,-374.47183,-402.5
27420,117.254486,-374.47183,-395.5
27421,117.254486,-374.47183,-388.5
27422,117.254486,-374.47183,-381.5
27423,117.254486,-374.47183,-374.5
27424,117.254486,-374.47183,-367.5
27425,117.254486,-374.47183,-360.5
27426,117.254486,-374.47183,-353.5
27427,117.254486,-374.47183,-346.5
27428,117.254486,-374.47183,-339.5
27429,117.254486,-374.47183,-332.5
27430,117.254486,-374.47183,-325.5
27431,117.254486,-374.47183,-318.5
27432,117.254486,-374.47183,-311.5
27433,117.254486,-374.47183,-304.5
27434,117.254486,-374.47183,-297.5
27435,117.254486,-374.47183,-290.5
27436,117.254486,-374.47183,-283.5
27437,117.254486,-374.47183,-276.5
27438,117.254486,-374.47183,-269.5
27439,117.254486,-374.47183,-262.5
27440,117.254486,-374.47183,-255.5
27441,117.254486,-374.47183,-248.5
27442,117.254486,-374.47183,-241.5
27443,117.254486,-374.47183,-234.5
27444,117.254486,-374.47183,-227.5
27445,117.254486,-374.47183,-220.5
27446,117.254486,-374.47183,-213.5
27447,117.254486,-374.47183,-206.5
27448,117.254486,-374.47183,-199.5
27449,117.254486,-374.47183,-192.5
27450,117.254486,-374.47183,-185.5
27451,117.254486,-374.47183,-178.5
27452,117.254486,-374.47183,-171.5
27453,117.254486,-374.47183,-164.5
27454,117.254486,-374.47183,-157.5
27455,117.254486,-374.47183,-150.5
27456,117.254486,-374.47183,-143.5
27457,117.254486,-374.47183,-136.5
27458,117.254486,-374.47183,-129.5
27459,117.254486,-374.47183,-122.5
27460,117.254486,-374.47183,-115.5
27461,117.254486,-374.47183,-108.5
27462,117.254486,-374.47183,-101.5
27463,117.254486,-374.47183,-94.5
27464,117.254486,-374.47183,-87.5
27465,117.254486,-374.47183,-80.5
27466,117.254486,-374.47183,-73.5
27467,117.254486,-374.47183,-66.5
27468,117.254486,-374.47183,-59.5
27469,117.254486,-374.47183,-52.5
27470,117.254486,-374.47183,-45.5
27471,117.254486,-374.47183,-38.5
27472,117.254486,-374.47183,-31.5
27473,117.254486,-374.47183,-24.5
27474,117.254486,-374.47183,-17.5
27475,117.254486,-374.47183,-10.5
27476,117.254486,-374.47183,-3.5
27477,117.254486,-374.47183,3.5
27478,117.254486,-374.47183,10.5
27479,117.254486,-374.47183,17.5
27480,117.254486,-374.47183,24.5
27481,117.254486,-374.47183,31.5
27482,117.254486,-374.47183,38.5
27483,117.254486,-374.47183,45.5
27484,117.254486,-374.47183,52.5
27485,117.254486,-374.47183,59.5
27486,117.254486,-374.47183,66.5
27487,117.254486,-374.47183,73.5
27488,117.254486,-374.47183,80.5
27489,117.254486,-374.47183,87.5
27490,117.254486,-374.47183,94.5
27491,117.254486,-374.47183,101.5
27492,117.254486,-374.47183,108.5
27493,117.254486,-374.47183,115.5
27494,117.254486,-374.47183,122.5
27495,117.254486,-374.47183,129.5
27496,117.254486,-374.47183,136.5
27497,117.254486,-374.47183,143.5
27498,117.254486,-374.47183,150.5
27499,117.254486,-374.47183,157.5
27500,117.254486,-374.47183,164.5
27501,117.254486,-374.47183,171.5
27502,117.254486,-374.47183,178.5
27503,117.254486,-374.47183,185.5
27504,117.254486,-374.47183,192.5
27505,117.254486,-374.47183,199.5
27506,117.254486,-374.47183,206.5
27507,117.254486,-374.47183,213.5
27508,117.254486,-374.47183,220.5
27509,117.254486,-374.47183,227.5
27510,117.254486,-374.47183,234.5
27511,117.254486,-374.47183,241.5
27512,117.254486,-374.47183,248.5
27513,117.254486,-374.47183,255.5
27514,117.254486,-374.47183,262.5
27515,117.254486,-374.47183,269.5
27516,117.254486,-374.47183,276.5
27517,117.254486,-374.47183,283.5
27518,117.254486,-374.47183,290.5
27519,117.254486,-374.47183,297.5
27520,117.254486,-374.47183,304.5
27521,117.254486,-374.47183,311.5
27522,117.254486,-374.47183,318.5
27523,117.254486,-374.47183,325.5
27524,117.254486,-374.47183,332.5
27525,117.254486,-374.47183,339.5
27526,117.254486,-374.47183,346.5
27527,117.254486,-374.47183,353.5
27528,117.254486,-374.47183,360.5
27529,117.254486,-374.47183,367.5
27530,117.254486,-374.47183,374.5
27531,117.254486,-374.47183,381.5
27532,117.254486,-374.47183,388.5
27533,117.254486,-374.47183,395.5
27534,117.254486,-374.47183,402.5
27535,117.254486,-374.47183,409.5
27536,117.254486,-374.47183,416.5
27537,117.254486,-374.47183,423.5
27538,117.254486,-374.47183,430.5
27539,117.254486,-374.47183,437.5
27540,117.254486,-374.47183,444.5
27541,117.254486,-374.47183,451.5
27542,117.254486,-374.47183,458.5
27543,117.254486,-374.47183,465.5
27544,117.254486,-374.47183,472.5
27545,117.254486,-374.47183,479.5
27546,117.254486,-374.47183,486.5
27547,117.254486,-374.47183,493.5
27548,123.91976,-372.31927,-493.5
27549,123.91976,-372.31927,-486.5
27550,123.91976,-372.31927,-479.5
27551,123.91976,-372.31927,-472.5
27552,123.91976,-372.31927,-465.5
27553,123.91976,-372.31927,-458.5
27554,123.91976,-372.31927,-451.5
27555,123.91976,-372.31927,-444.5
27556,123.91976,-372.31927,-437.5
27557,123.91976,-372.31927,-430.5
27558,123.91976,-372.31927,-423.5
27559,123.91976,-372.31927,-416.5
27560,123.91976,-372.31927,-409.5
27561,123.91976,-372.31927,-402.5
27562,123.91976,-372.31927,-395.5
27563,123.91976,-372.31927,-388.5
27564,123.91976,-372.31927,-381.5
27565,123.91976,-372.31927,-374.5
27566,123.91976,-372.31927,-367.5
27567,123.91976,-372.31927,-360.5
27568,123.91976,-372.31927,-353.5
27569,123.91976,-372.31927,-346.5
27570,123.91976,-372.31927,-339.5
27571,123.91976,-372.31927,-332.5
27572,123.91976,-372.31927,-325.5
27573,123.91976,-372.31927,-318.5
27574,123.91976,-372.31927,-311.5
27575,123.91976,-372.31927,-304.5
27576,123.91976,-372.31927,-297.5
27577,123.91976,-372.31927,-290.5
27578,123.91976,-372.31927,-283.5
27579,123.91976,-372.31927,-276.5
27580,123.91976,-372.31927,-269.5
27581,123.91976,-372.31927,-262.5
27582,123.91976,-372.31927,-255.5
27583,123.91976,-372.31927,-248.5
27584,123.91976,-372.31927,-241.5
27585,123.91976,-372.31927,-234.5
27586,123.91976,-372.31927,-227.5
27587,123.91976,-372.31927,-220.5
27588,123.91976,-372.31927,-213.5
27589,123.91976,-372.31927,-206.5
27590,123.91976,-372.31927,-199.5
27591,123.91976,-372.31927,-192.5
27592,123.91976,-372.31927,-185.5
27593,123.91976,-372.31927,-178.5
27594,123.91976,-372.31927,-171.5
27595,123.91976,-372.31927,-164.5
27596,123.91976,-372.31927,-157.5
27597,123.91976,-372.31927,-150.5
27598,123.91976,-372.31927,-143.5
27599,123.91976,-372.31927,-136.5
27600,123.91976,-372.31927,-129.5
27601,123.91976,-372.31927,-122.5
27602,123.91976,-372.31927,-115.5
27603,123.91976,-372.31927,-108.5
27604,123.91976,-372.31927,-101.5
27605,123.91976,-372.31927,-94.5
27606,123.91976,-372.31927,-87.5
27607,123.91976,-372.31927,-80.5
27608,123.91976,-372.31927,-73.5
27609,123.91976,-372.31927,-66.5
27610,123.91976,-372.31927,-59.5
27611,123.91976,-372.31927,-52.5
27612,123.91976,-372.31927,-45.5
27613,123.91976,-372.31927,-38.5
27614,123.91976,-372.31927,-31.5
27615,123.91976,-372.31927,-24.5
27616,123.91976,-372.31927,-17.5
27617,123.91976,-372.31927,-10.5
27618,123.91976,-372.31927,-3.5
27619,123.91976,-372.31927,3.5
27620,123.91976,-372.31927,10.5
27621,123.91976,-372.31927,17.5
27622,123.91976,-372.31927,24.5
27623,123.91976,-372.31927,31.5
27624,123.91976,-372.31927,38.5
27625,123.91976,-372.31927,45.5
27626,123.91976,-372.31927,52.5
27627,123.91976,-372.31927,59.5
27628,123.91976,-372.31927,66.5
27629,123.91976,-372.31927,73.5
27630,123.91976,-372.31927,80.5
27631,123.91976,-372.31927,87.5
27632,123.91976,-372.31927,94.5
27633,123.91976,-372.31927,101.5
27634,123.91976,-372.31927,108.5
27635,123.91976,-372.31927,115.5
27636,123.91976,-372.31927,122.5
27637,123.91976,-372.31927,129.5
27638,123.91976,-372.31927,136.5
27639,123.91976,-372.31927,143.5
27640,123.91976,-372.31927,150.5
27641,123.91976,-372.31927,157.5
27642,123.91976,-372.31927,164.5
27643,123.91976,-372.31927,171.5
27644,123.91976,-372.31927,178.5
27645,123.91976,-372.31927,185.5
27646,123.91976,-372.31927,192.5
27647,123.91976,-372.31927,199.5
27648,123.91976,-372.31927,206.5
27649,123.91976,-372.31927,213.5
27650,123.91976,-372.31927,220.5
27651,123.91976,-372.31927,227.5
27652,123.91976,-372.31927,234.5
27653,123.91976,-372.31927,241.5
27654,123.91976,-372.31927,248.5
27655,123.91976,-372.31927,255.5
27656,123.91976,-372.31927,262.5
27657,123.91976,-372.31927,269.5
27658,123.91976,-372.31927,276.5
27659,123.91976,-372.31927,283.5
27660,123.91976,-372.31927,290.5
27661,123.91976,-372.31927,297.5
27662,123.91976,-372.31927,304.5
27663,123.91976,-372.31927,311.5
27664,123.91976,-372.31927,318.5
27665,123.91976,-372.31927,325.5
27666,123.91976,-372.31927,332.5
27667,123.91976,-372.31927,339.5
27668,123.91976,-372.31927,346.5
27669,123.91976,-372.31927,353.5
